timestamp,price,amount
2021-02-24 23:43:43.147,49580.0,0.00033532
2021-02-24 23:43:43.107,49560.0,0.0003
2021-02-24 23:43:38.787,49550.5,0.01
2021-02-24 23:43:38.777,49540.0,0.000335
2021-02-24 23:43:36.650,49537.25,0.00052203
2021-02-24 23:43:36.383,49518.5,3.9e-05
2021-02-24 23:43:36.363,49518.5,0.002
2021-02-24 23:43:29.417,49500.75,0.00020666
2021-02-24 23:43:26.263,49501.0,0.0001808
2021-02-24 23:43:26.023,49500.75,0.00010161
2021-02-24 23:43:22.880,49501.0,0.000201
2021-02-24 23:43:21.737,49501.0,0.00040201
2021-02-24 23:43:20.883,49501.0,0.00201006
2021-02-24 23:43:12.497,49519.25,0.00010157
2021-02-24 23:43:12.417,49519.5,0.00029854
2021-02-24 23:43:12.417,49519.5,0.00098019
2021-02-24 23:43:05.397,49519.5,0.00103881
2021-02-24 23:43:05.000,49522.25,0.00100459
2021-02-24 23:43:03.807,49525.0,0.00401817
2021-02-24 23:42:52.387,49520.0,0.0012368
2021-02-24 23:42:52.387,49520.0,0.000335
2021-02-24 23:42:52.387,49540.0,0.00033532
2021-02-24 23:42:52.077,49540.25,0.06427097
2021-02-24 23:42:50.900,49540.25,0.00040169
2021-02-24 23:42:49.907,49560.0,9.966e-05
2021-02-24 23:42:49.903,49560.0,0.00033532
2021-02-24 23:42:40.523,49560.25,0.00200765
2021-02-24 23:42:38.597,49560.25,0.00200765
2021-02-24 23:42:35.533,49560.25,0.00190717
2021-02-24 23:42:33.743,49560.25,0.00060229
2021-02-24 23:42:21.770,49567.5,0.00200736
2021-02-24 23:42:20.683,49575.75,0.00150517
2021-02-24 23:42:19.567,49580.25,0.00050161
2021-02-24 23:42:19.397,49580.0,0.00224156
2021-02-24 23:42:19.397,49580.0,0.0004836
2021-02-24 23:42:19.137,49580.0,0.00046074
2021-02-24 23:42:19.123,49580.0,0.00033063
2021-02-24 23:42:16.130,49580.25,0.00033063
2021-02-24 23:42:12.410,49597.0,0.01003084
2021-02-24 23:42:08.380,49605.0,0.00040116
2021-02-24 23:42:01.253,49619.5,0.00040105
2021-02-24 23:41:59.037,49619.25,0.0004051
2021-02-24 23:41:57.663,49618.75,0.00098245
2021-02-24 23:41:52.807,49601.5,0.00100299
2021-02-24 23:41:49.913,49601.5,8.023e-05
2021-02-24 23:41:46.270,49601.5,0.00080239
2021-02-24 23:41:42.590,49601.5,0.02007983
2021-02-24 23:41:42.240,49601.5,0.00050139
2021-02-24 23:41:39.593,49601.25,0.00200599
2021-02-24 23:41:38.590,49601.25,0.00040119
2021-02-24 23:41:36.553,49601.25,0.00197716
2021-02-24 23:41:29.450,49619.5,0.00098247
2021-02-24 23:41:28.703,49619.5,0.01004625
2021-02-24 23:41:26.680,49619.5,0.0100263
2021-02-24 23:41:23.160,49619.5,0.0096883
2021-02-24 23:41:23.160,49619.5,0.000338
2021-02-24 23:41:20.770,49618.0,0.0100266
2021-02-24 23:41:16.760,49618.0,0.00200532
2021-02-24 23:41:13.993,49618.0,0.00250655
2021-02-24 23:41:11.613,49618.0,0.00040106
2021-02-24 23:41:11.587,49618.0,0.00201539
2021-02-24 23:41:08.633,49605.75,0.04053727
2021-02-24 23:41:07.017,49609.5,3.4e-05
2021-02-24 23:41:07.017,49609.25,2.606e-05
2021-02-24 23:41:03.690,49589.75,0.000338
2021-02-24 23:41:03.687,49589.75,0.00033385
2021-02-24 23:40:50.890,49587.5,0.01003277
2021-02-24 23:40:48.083,49602.5,0.00200594
2021-02-24 23:40:41.367,49527.0,0.00338133
2021-02-24 23:40:41.363,49540.0,0.00033385
